session_id,total_ms,avg_ms_per_song,songs_in_session,session_start_hour,session_end_hour,avg_hour,day_of_week,unique_artists,first_artist,unique_tracks,session_start,session_end,session_duration_minutes,is_weekend,day_of_week_num,cluster
5589,1014138,202827.6,5,17,18,17.2,Monday,5,Post Malone,5,2022-11-21 17:38:57+00:00,2022-11-21 18:01:52+00:00,22.916666666666668,0,0,0
5590,29336,29336.0,1,18,18,18.0,Monday,1,AK,1,2022-11-21 18:58:02+00:00,2022-11-21 18:58:02+00:00,0.0,0,0,0
5591,907057,151176.16666666666,6,20,20,20.0,Monday,2,Jung Kook,4,2022-11-21 20:17:58+00:00,2022-11-21 20:33:15+00:00,15.283333333333333,0,0,0
5592,828252,138042.0,6,2,2,2.0,Tuesday,1,Billie Eilish,3,2022-11-22 02:33:13+00:00,2022-11-22 02:43:49+00:00,10.6,0,1,3
5593,444497,111124.25,4,17,17,17.0,Tuesday,1,Billie Eilish,1,2022-11-22 17:23:32+00:00,2022-11-22 17:30:48+00:00,7.266666666666667,0,1,0
5594,1293172,92369.42857142857,14,19,19,19.0,Tuesday,10,Charlie Puth,11,2022-11-22 19:08:02+00:00,2022-11-22 19:38:10+00:00,30.133333333333333,0,1,2
5595,1512329,151232.9,10,15,15,15.0,Wednesday,10,Meet Bros.,10,2022-11-23 15:36:38+00:00,2022-11-23 15:56:03+00:00,19.416666666666668,0,2,0
5596,197759,197759.0,1,19,19,19.0,Wednesday,1,Sanam,1,2022-11-23 19:08:52+00:00,2022-11-23 19:08:52+00:00,0.0,0,2,0
5597,113963,113963.0,1,21,21,21.0,Wednesday,1,Jonas Brothers,1,2022-11-23 21:49:46+00:00,2022-11-23 21:49:46+00:00,0.0,0,2,0
5598,757901,151580.2,5,22,23,22.2,Wednesday,5,Jung Kook,5,2022-11-23 22:46:48+00:00,2022-11-23 23:10:53+00:00,24.083333333333332,0,2,0
5599,1630976,148270.54545454544,11,4,5,4.363636363636363,Thursday,10,MONSTA X,10,2022-11-24 04:35:12+00:00,2022-11-24 05:13:10+00:00,37.96666666666667,0,3,2
5600,5891996,203172.27586206896,29,5,8,6.241379310344827,Thursday,12,Charlie Puth,29,2022-11-24 05:45:03+00:00,2022-11-24 08:07:17+00:00,142.23333333333332,0,3,1
5601,262407,131203.5,2,20,20,20.0,Thursday,2,Sanam,2,2022-11-24 20:00:37+00:00,2022-11-24 20:01:42+00:00,1.0833333333333333,0,3,0
5602,1019797,145685.2857142857,7,21,21,21.0,Thursday,7,Jessi,7,2022-11-24 21:26:27+00:00,2022-11-24 21:53:00+00:00,26.55,0,3,0
5603,3026765,168153.61111111112,18,0,2,0.9444444444444444,Friday,12,Sanam,18,2022-11-25 00:48:10+00:00,2022-11-25 02:03:04+00:00,74.9,0,4,2
5604,3394786,188599.22222222222,18,4,5,4.777777777777778,Friday,11,BTS,18,2022-11-25 04:23:52+00:00,2022-11-25 05:47:09+00:00,83.28333333333333,0,4,2
5605,268106,134053.0,2,20,20,20.0,Friday,2,TOMORROW X TOGETHER,2,2022-11-25 20:20:33+00:00,2022-11-25 20:34:09+00:00,13.6,0,4,0
5606,4138057,165522.28,25,22,0,19.64,Friday,19,Jung Kook,23,2022-11-25 22:08:33+00:00,2022-11-26 00:14:22+00:00,125.81666666666666,0,4,1
5607,2232424,171724.92307692306,13,14,15,14.692307692307692,Saturday,9,Sanam,10,2022-11-26 14:47:51+00:00,2022-11-26 15:38:59+00:00,51.13333333333333,1,5,2
5608,4447416,153359.1724137931,29,5,6,5.379310344827586,Sunday,7,The Chainsmokers,18,2022-11-27 05:03:53+00:00,2022-11-27 06:34:48+00:00,90.91666666666667,1,6,2
5609,821524,136920.66666666666,6,16,17,16.166666666666668,Sunday,6,Jung Kook,6,2022-11-27 16:44:46+00:00,2022-11-27 17:11:23+00:00,26.616666666666667,1,6,0
5610,512626,256313.0,2,20,20,20.0,Sunday,2,Pritam,2,2022-11-27 20:43:59+00:00,2022-11-27 20:49:06+00:00,5.116666666666666,1,6,0
5611,4687424,203801.04347826086,23,21,22,21.47826086956522,Sunday,6,Charlie Puth,23,2022-11-27 21:19:49+00:00,2022-11-27 22:44:12+00:00,84.38333333333334,1,6,2
5612,1950519,162543.25,12,0,1,0.6666666666666666,Monday,11,Regard,12,2022-11-28 00:46:04+00:00,2022-11-28 01:23:13+00:00,37.15,0,0,2
5613,2946618,163701.0,18,3,4,3.388888888888889,Monday,14,Pritam,18,2022-11-28 03:16:56+00:00,2022-11-28 04:17:31+00:00,60.583333333333336,0,0,2
5614,5354048,162243.87878787878,33,15,17,15.666666666666666,Monday,22,J Balvin,30,2022-11-28 15:22:08+00:00,2022-11-28 17:03:19+00:00,101.18333333333334,0,0,1
5615,863755,172751.0,5,19,19,19.0,Monday,1,Little Mix,1,2022-11-28 19:37:56+00:00,2022-11-28 19:49:21+00:00,11.416666666666666,0,0,0
5616,249641,124820.5,2,21,21,21.0,Monday,1,BTS,2,2022-11-28 21:08:02+00:00,2022-11-28 21:10:28+00:00,2.433333333333333,0,0,0
5617,677885,169471.25,4,2,2,2.0,Tuesday,4,Jessi,4,2022-11-29 02:34:19+00:00,2022-11-29 02:43:34+00:00,9.25,0,1,3
5618,3597164,171293.52380952382,21,5,6,5.714285714285714,Tuesday,16,TINI,21,2022-11-29 05:42:51+00:00,2022-11-29 06:54:45+00:00,71.9,0,1,2
5619,1635006,136250.5,12,16,16,16.0,Tuesday,10,Arijit Singh,11,2022-11-29 16:08:50+00:00,2022-11-29 16:45:23+00:00,36.55,0,1,2
5620,430612,143537.33333333334,3,20,20,20.0,Tuesday,3,Isabela Merced,3,2022-11-29 20:26:40+00:00,2022-11-29 20:32:48+00:00,6.133333333333334,0,1,0
5621,1321964,132196.4,10,21,21,21.0,Tuesday,7,Little Mix,7,2022-11-29 21:17:16+00:00,2022-11-29 21:39:46+00:00,22.5,0,1,0
5622,4419795,200899.77272727274,22,22,23,22.59090909090909,Tuesday,10,BTS,22,2022-11-29 22:12:18+00:00,2022-11-29 23:55:48+00:00,103.5,0,1,2
5623,1675361,186151.22222222222,9,15,15,15.0,Wednesday,5,BTS,9,2022-11-30 15:18:49+00:00,2022-11-30 15:56:12+00:00,37.38333333333333,0,2,0
5624,1986128,180557.0909090909,11,17,17,17.0,Wednesday,9,Pritam,10,2022-11-30 17:06:47+00:00,2022-11-30 17:42:32+00:00,35.75,0,2,2
5625,3802749,181083.2857142857,21,19,20,19.38095238095238,Wednesday,17,Pritam,19,2022-11-30 19:15:52+00:00,2022-11-30 20:22:03+00:00,66.18333333333334,0,2,2
5626,3186324,177018.0,18,9,10,9.666666666666666,Thursday,10,BTS,18,2022-12-01 09:47:47+00:00,2022-12-01 10:43:21+00:00,55.56666666666667,0,3,2
5627,156119,156119.0,1,16,16,16.0,Thursday,1,5 Seconds of Summer,1,2022-12-01 16:43:23+00:00,2022-12-01 16:43:23+00:00,0.0,0,3,0
5628,7213551,171751.2142857143,42,18,21,19.38095238095238,Thursday,30,BTS,35,2022-12-01 18:42:01+00:00,2022-12-01 21:25:10+00:00,163.15,0,3,1
5629,1403086,140308.6,10,0,1,0.6,Friday,8,AK,10,2022-12-02 00:32:12+00:00,2022-12-02 01:22:29+00:00,50.28333333333333,0,4,3
5630,2061301,128831.3125,16,2,3,2.1875,Friday,13,Rauw Alejandro,13,2022-12-02 02:21:08+00:00,2022-12-02 03:05:08+00:00,44.0,0,4,2
5631,594038,198012.66666666666,3,15,15,15.0,Friday,1,RM,3,2022-12-02 15:45:07+00:00,2022-12-02 15:51:21+00:00,6.233333333333333,0,4,0
5632,218644,109322.0,2,16,16,16.0,Friday,2,Vishal-Shekhar,2,2022-12-02 16:29:07+00:00,2022-12-02 16:30:05+00:00,0.9666666666666667,0,4,0
5633,1819092,181909.2,10,17,18,17.1,Friday,9,RM,9,2022-12-02 17:11:03+00:00,2022-12-02 18:05:56+00:00,54.88333333333333,0,4,2
5634,1199269,149908.625,8,19,19,19.0,Friday,1,RM,8,2022-12-02 19:01:23+00:00,2022-12-02 19:29:38+00:00,28.25,0,4,0
5635,1259534,157441.75,8,20,20,20.0,Friday,4,Ozuna,4,2022-12-02 20:00:00+00:00,2022-12-02 20:18:56+00:00,18.933333333333334,0,4,0
5636,1864808,124320.53333333334,15,3,4,3.2666666666666666,Saturday,5,Becky G,6,2022-12-03 03:35:11+00:00,2022-12-03 04:05:07+00:00,29.933333333333334,1,5,3
5637,184761,184761.0,1,4,4,4.0,Saturday,1,Pritam,1,2022-12-03 04:46:48+00:00,2022-12-03 04:46:48+00:00,0.0,1,5,3
5638,1629467,181051.88888888888,9,5,6,5.333333333333333,Saturday,6,Becky G,9,2022-12-03 05:37:28+00:00,2022-12-03 06:08:15+00:00,30.783333333333335,1,5,3
5639,2088281,208828.1,10,16,17,16.6,Saturday,6,Culture Wars,10,2022-12-03 16:47:56+00:00,2022-12-03 17:21:08+00:00,33.2,1,5,0
5640,34097,17048.5,2,17,17,17.0,Saturday,1,BTS,2,2022-12-03 17:54:40+00:00,2022-12-03 17:55:28+00:00,0.8,1,5,0
5641,1595,1595.0,1,4,4,4.0,Sunday,1,MONSTA X,1,2022-12-04 04:00:13+00:00,2022-12-04 04:00:13+00:00,0.0,1,6,3
5642,559159,186386.33333333334,3,21,21,21.0,Sunday,3,J Balvin,3,2022-12-04 21:38:37+00:00,2022-12-04 21:55:25+00:00,16.8,1,6,0
5643,5255410,181221.0344827586,29,23,1,7.310344827586207,Sunday,20,AK,26,2022-12-04 23:05:27+00:00,2022-12-05 01:45:22+00:00,159.91666666666666,1,6,1
5644,1226253,175179.0,7,5,5,5.0,Monday,5,Frédéric Chopin,7,2022-12-05 05:41:14+00:00,2022-12-05 05:52:47+00:00,11.55,0,0,3
5645,212324,212324.0,1,18,18,18.0,Monday,1,BTS,1,2022-12-05 18:17:04+00:00,2022-12-05 18:17:04+00:00,0.0,0,0,0
5646,1964120,178556.36363636365,11,20,21,20.09090909090909,Monday,8,Joe Hisaishi,11,2022-12-05 20:18:35+00:00,2022-12-05 21:09:54+00:00,51.31666666666667,0,0,2
5647,2580020,172001.33333333334,15,21,23,22.2,Monday,7,Franz Liszt,8,2022-12-05 21:56:20+00:00,2022-12-05 23:27:51+00:00,91.51666666666667,0,0,2
5648,2056045,186913.18181818182,11,0,1,0.45454545454545453,Tuesday,8,BTS,11,2022-12-06 00:33:42+00:00,2022-12-06 01:18:08+00:00,44.43333333333333,0,1,3
5649,342242,114080.66666666667,3,15,15,15.0,Tuesday,3,Pritam,3,2022-12-06 15:21:10+00:00,2022-12-06 15:28:37+00:00,7.45,0,1,0
5650,3301961,173787.42105263157,19,19,20,19.789473684210527,Tuesday,16,Little Mix,19,2022-12-06 19:48:58+00:00,2022-12-06 20:54:21+00:00,65.38333333333334,0,1,2
5651,1010737,144391.0,7,23,23,23.0,Tuesday,6,The Cab,7,2022-12-06 23:16:57+00:00,2022-12-06 23:30:29+00:00,13.533333333333333,0,1,0
5652,1475934,134175.81818181818,11,0,1,0.2727272727272727,Wednesday,9,Ozuna,11,2022-12-07 00:35:29+00:00,2022-12-07 01:15:02+00:00,39.55,0,2,3
5653,5405529,150153.58333333334,36,17,18,17.416666666666668,Wednesday,25,5 Seconds of Summer,34,2022-12-07 17:00:55+00:00,2022-12-07 18:39:33+00:00,98.63333333333334,0,2,1
5654,198426,198426.0,1,19,19,19.0,Wednesday,1,Rauw Alejandro,1,2022-12-07 19:56:10+00:00,2022-12-07 19:56:10+00:00,0.0,0,2,0
5655,396235,66039.16666666667,6,20,20,20.0,Wednesday,5,Becky G,6,2022-12-07 20:28:26+00:00,2022-12-07 20:32:29+00:00,4.05,0,2,0
5656,1307787,145309.66666666666,9,23,23,23.0,Wednesday,8,HONNE,9,2022-12-07 23:11:31+00:00,2022-12-07 23:30:11+00:00,18.666666666666668,0,2,0
5657,208786,208786.0,1,0,0,0.0,Thursday,1,Charlie Puth,1,2022-12-08 00:23:17+00:00,2022-12-08 00:23:17+00:00,0.0,0,3,3
5658,248881,124440.5,2,1,1,1.0,Thursday,2,5 Seconds of Summer,2,2022-12-08 01:15:16+00:00,2022-12-08 01:16:52+00:00,1.6,0,3,3
5659,557623,139405.75,4,3,3,3.0,Thursday,2,Regard,2,2022-12-08 03:09:32+00:00,2022-12-08 03:19:32+00:00,10.0,0,3,3
5660,7128298,145475.4693877551,49,15,18,16.836734693877553,Thursday,32,BTS,43,2022-12-08 15:59:31+00:00,2022-12-08 18:46:59+00:00,167.46666666666667,0,3,1
5661,1425779,118814.91666666667,12,19,20,19.166666666666668,Thursday,10,Agust D,11,2022-12-08 19:40:37+00:00,2022-12-08 20:02:56+00:00,22.316666666666666,0,3,0
5662,1757233,195248.11111111112,9,22,22,22.0,Thursday,9,Charlie Puth,9,2022-12-08 22:06:12+00:00,2022-12-08 22:35:51+00:00,29.65,0,3,0
5663,6036580,177546.4705882353,34,19,21,20.205882352941178,Friday,26,Neeti Mohan,32,2022-12-09 19:28:42+00:00,2022-12-09 21:40:48+00:00,132.1,0,4,1
5664,288479,144239.5,2,21,21,21.0,Saturday,2,Jung Kook,2,2022-12-10 21:31:31+00:00,2022-12-10 21:33:00+00:00,1.4833333333333334,1,5,0
5665,143545,143545.0,1,23,23,23.0,Saturday,1,Armaan Malik,1,2022-12-10 23:54:42+00:00,2022-12-10 23:54:42+00:00,0.0,1,5,0
5666,225310,75103.33333333333,3,3,3,3.0,Sunday,3,J Balvin,3,2022-12-11 03:55:04+00:00,2022-12-11 03:58:47+00:00,3.716666666666667,1,6,3
5667,461295,92259.0,5,23,0,18.4,Sunday,5,Vishal-Shekhar,5,2022-12-11 23:52:22+00:00,2022-12-12 00:12:17+00:00,19.916666666666668,1,6,0
5668,3064959,117883.03846153847,26,6,7,6.384615384615385,Monday,18,5 Seconds of Summer,23,2022-12-12 06:39:38+00:00,2022-12-12 07:41:36+00:00,61.96666666666667,0,0,2
5669,1587707,176411.88888888888,9,18,19,18.77777777777778,Monday,9,Sanam,9,2022-12-12 18:51:21+00:00,2022-12-12 19:28:51+00:00,37.5,0,0,0
5670,773210,128868.33333333333,6,20,20,20.0,Monday,5,Jason Derulo,5,2022-12-12 20:20:29+00:00,2022-12-12 20:45:33+00:00,25.066666666666666,0,0,0
5671,807413,134568.83333333334,6,23,23,23.0,Monday,6,Måneskin,6,2022-12-12 23:28:39+00:00,2022-12-12 23:59:50+00:00,31.183333333333334,0,0,0
5672,1215556,121555.6,10,1,2,1.6,Tuesday,6,ATEEZ,10,2022-12-13 01:51:50+00:00,2022-12-13 02:23:41+00:00,31.85,0,1,3
5673,945263,135037.57142857142,7,21,21,21.0,Tuesday,5,Jung Kook,6,2022-12-13 21:19:28+00:00,2022-12-13 21:47:33+00:00,28.083333333333332,0,1,0
5674,2029353,169112.75,12,4,5,4.583333333333333,Wednesday,11,BTS,12,2022-12-14 04:31:40+00:00,2022-12-14 05:25:18+00:00,53.63333333333333,0,2,2
5675,1123765,124862.77777777778,9,20,20,20.0,Wednesday,9,Armaan Malik,9,2022-12-14 20:00:24+00:00,2022-12-14 20:21:17+00:00,20.883333333333333,0,2,0
5676,876852,175370.4,5,3,3,3.0,Thursday,2,Arijit Singh,5,2022-12-15 03:44:18+00:00,2022-12-15 03:56:03+00:00,11.75,0,3,3
5677,551185,183728.33333333334,3,17,17,17.0,Thursday,3,Agust D,3,2022-12-15 17:19:49+00:00,2022-12-15 17:30:40+00:00,10.85,0,3,0
5678,1487253,148725.3,10,21,22,21.1,Thursday,9,Rauw Alejandro,9,2022-12-15 21:35:17+00:00,2022-12-15 22:11:35+00:00,36.3,0,3,0
5679,598636,199545.33333333334,3,23,23,23.0,Thursday,3,TOMORROW X TOGETHER,3,2022-12-15 23:23:34+00:00,2022-12-15 23:32:04+00:00,8.5,0,3,0
5680,859647,143274.5,6,0,0,0.0,Friday,6,j-hope,6,2022-12-16 00:06:36+00:00,2022-12-16 00:30:18+00:00,23.7,0,4,3
5681,1079483,154211.85714285713,7,2,3,2.5714285714285716,Friday,7,ATEEZ,7,2022-12-16 02:52:22+00:00,2022-12-16 03:32:48+00:00,40.43333333333333,0,4,3
5682,1625860,162586.0,10,19,19,19.0,Friday,9,Måneskin,10,2022-12-16 19:02:26+00:00,2022-12-16 19:43:56+00:00,41.5,0,4,0
5683,2989423,157338.05263157896,19,5,6,5.2105263157894735,Saturday,13,Arijit Singh,18,2022-12-17 05:23:49+00:00,2022-12-17 06:11:47+00:00,47.96666666666667,1,5,2
5684,2393087,170934.7857142857,14,20,21,20.571428571428573,Saturday,8,Trinidad Cardona,14,2022-12-17 20:36:52+00:00,2022-12-17 21:39:59+00:00,63.11666666666667,1,5,2
5685,529964,105992.8,5,1,1,1.0,Sunday,4,Billie Eilish,4,2022-12-18 01:09:38+00:00,2022-12-18 01:19:27+00:00,9.816666666666666,1,6,3
5686,1053869,150552.7142857143,7,16,17,16.285714285714285,Sunday,7,Neeti Mohan,7,2022-12-18 16:50:20+00:00,2022-12-18 17:05:12+00:00,14.866666666666667,1,6,0
5687,1225692,136188.0,9,21,21,21.0,Sunday,9,salem ilese,9,2022-12-18 21:16:54+00:00,2022-12-18 21:47:10+00:00,30.266666666666666,1,6,0
5688,1814862,151238.5,12,6,6,6.0,Monday,11,Vishal-Shekhar,11,2022-12-19 06:31:28+00:00,2022-12-19 06:59:13+00:00,27.75,0,0,2
5689,199343,199343.0,1,20,20,20.0,Monday,1,Maluma,1,2022-12-19 20:29:57+00:00,2022-12-19 20:29:57+00:00,0.0,0,0,0
5690,808678,115525.42857142857,7,3,3,3.0,Tuesday,4,Steve Aoki,4,2022-12-20 03:17:27+00:00,2022-12-20 03:30:47+00:00,13.333333333333334,0,1,3
5691,1397026,174628.25,8,6,6,6.0,Tuesday,6,BTS,8,2022-12-20 06:08:19+00:00,2022-12-20 06:29:14+00:00,20.916666666666668,0,1,3
5692,614595,153648.75,4,22,22,22.0,Tuesday,3,Maluma,3,2022-12-20 22:09:10+00:00,2022-12-20 22:20:53+00:00,11.716666666666667,0,1,0
5693,3387714,199277.29411764705,17,4,5,4.529411764705882,Wednesday,16,BTS,17,2022-12-21 04:32:15+00:00,2022-12-21 05:47:24+00:00,75.15,0,2,2
5694,95468,95468.0,1,7,7,7.0,Wednesday,1,Ludovico Einaudi,1,2022-12-21 07:17:17+00:00,2022-12-21 07:17:17+00:00,0.0,0,2,3
5695,6856359,149051.28260869565,46,19,22,20.152173913043477,Wednesday,32,RM,42,2022-12-21 19:27:33+00:00,2022-12-21 22:27:14+00:00,179.68333333333334,0,2,1
5696,3272389,163619.45,20,5,6,5.05,Thursday,16,Ryan Castro,20,2022-12-22 05:06:08+00:00,2022-12-22 06:02:15+00:00,56.11666666666667,0,3,2
5697,1331987,147998.55555555556,9,16,16,16.0,Thursday,7,BTS,9,2022-12-22 16:22:16+00:00,2022-12-22 16:45:48+00:00,23.533333333333335,0,3,0
5698,540797,108159.4,5,20,20,20.0,Thursday,5,Jax Jones,5,2022-12-22 20:17:31+00:00,2022-12-22 20:26:59+00:00,9.466666666666667,0,3,0
5699,1333916,148212.88888888888,9,1,1,1.0,Friday,7,Tiësto,9,2022-12-23 01:26:31+00:00,2022-12-23 01:54:50+00:00,28.316666666666666,0,4,3
5700,714214,178553.5,4,4,5,4.25,Friday,3,Foudeqush,3,2022-12-23 04:48:52+00:00,2022-12-23 05:02:22+00:00,13.5,0,4,3
5701,718356,179589.0,4,18,19,18.75,Friday,2,Trinidad Cardona,4,2022-12-23 18:59:37+00:00,2022-12-23 19:10:13+00:00,10.6,0,4,0
5702,2471910,130100.52631578948,19,0,1,0.5789473684210527,Saturday,15,benny blanco,19,2022-12-24 00:37:44+00:00,2022-12-24 01:25:00+00:00,47.266666666666666,1,5,2
5703,203917,101958.5,2,4,4,4.0,Saturday,1,Ashley Park,2,2022-12-24 04:13:19+00:00,2022-12-24 04:16:21+00:00,3.033333333333333,1,5,3
5704,46856,23428.0,2,6,6,6.0,Saturday,2,Ashley Park,2,2022-12-24 06:15:51+00:00,2022-12-24 06:16:18+00:00,0.45,1,5,3
5705,2428694,115652.09523809524,21,15,15,15.0,Saturday,14,Becky G,18,2022-12-24 15:06:19+00:00,2022-12-24 15:53:38+00:00,47.31666666666667,1,5,2
5706,1291467,143496.33333333334,9,19,20,19.22222222222222,Saturday,9,5 Seconds of Summer,9,2022-12-24 19:45:25+00:00,2022-12-24 20:03:36+00:00,18.183333333333334,1,5,0
5707,192458,192458.0,1,20,20,20.0,Saturday,1,Trinidad Cardona,1,2022-12-24 20:37:41+00:00,2022-12-24 20:37:41+00:00,0.0,1,5,0
5708,1681672,168167.2,10,1,2,1.2,Sunday,7,J Balvin,10,2022-12-25 01:17:13+00:00,2022-12-25 02:13:47+00:00,56.56666666666667,1,6,3
5709,2634255,119738.86363636363,22,3,4,3.272727272727273,Sunday,17,Badshah,21,2022-12-25 03:06:51+00:00,2022-12-25 04:09:58+00:00,63.11666666666667,1,6,2
5710,4959457,165315.23333333334,30,16,17,16.366666666666667,Sunday,20,Rashid Ali,28,2022-12-25 16:01:06+00:00,2022-12-25 17:32:27+00:00,91.35,1,6,1
5711,404739,202369.5,2,18,18,18.0,Sunday,2,Charlie Puth,2,2022-12-25 18:38:09+00:00,2022-12-25 18:41:50+00:00,3.683333333333333,1,6,0
5712,1088004,155429.14285714287,7,1,1,1.0,Monday,6,J Balvin,7,2022-12-26 01:39:54+00:00,2022-12-26 01:56:59+00:00,17.083333333333332,0,0,3
5713,545841,181947.0,3,5,6,5.333333333333333,Monday,3,RM,3,2022-12-26 05:54:04+00:00,2022-12-26 06:01:15+00:00,7.183333333333334,0,0,3
5714,1035966,103596.6,10,5,5,5.0,Tuesday,6,Foudeqush,7,2022-12-27 05:19:02+00:00,2022-12-27 05:50:34+00:00,31.533333333333335,0,1,3
5715,297983,148991.5,2,17,17,17.0,Tuesday,2,Sachin-Jigar,2,2022-12-27 17:09:32+00:00,2022-12-27 17:11:16+00:00,1.7333333333333334,0,1,0
5716,335253,111751.0,3,18,18,18.0,Tuesday,3,Rvssian,3,2022-12-27 18:43:58+00:00,2022-12-27 18:47:36+00:00,3.6333333333333333,0,1,0
5717,999299,99929.9,10,0,1,0.1,Wednesday,8,RM,9,2022-12-28 00:34:33+00:00,2022-12-28 01:12:33+00:00,38.0,0,2,3
5718,1303115,186159.2857142857,7,2,3,2.142857142857143,Wednesday,4,Neeti Mohan,7,2022-12-28 02:39:17+00:00,2022-12-28 03:09:14+00:00,29.95,0,2,3
5719,206686,206686.0,1,4,4,4.0,Wednesday,1,RM,1,2022-12-28 04:45:22+00:00,2022-12-28 04:45:22+00:00,0.0,0,2,3
5720,1697051,130542.38461538461,13,17,18,17.384615384615383,Wednesday,12,RM,13,2022-12-28 17:44:29+00:00,2022-12-28 18:12:11+00:00,27.7,0,2,2
5721,4378924,182455.16666666666,24,18,20,18.833333333333332,Wednesday,14,RM,23,2022-12-28 18:45:39+00:00,2022-12-28 20:01:25+00:00,75.76666666666667,0,2,2
5722,213693,213693.0,1,2,2,2.0,Thursday,1,Little Mix,1,2022-12-29 02:54:00+00:00,2022-12-29 02:54:00+00:00,0.0,0,3,3
5723,198648,198648.0,1,3,3,3.0,Thursday,1,BTS,1,2022-12-29 03:59:46+00:00,2022-12-29 03:59:46+00:00,0.0,0,3,3
5724,255934,127967.0,2,21,21,21.0,Thursday,2,The Neighbourhood,2,2022-12-29 21:14:41+00:00,2022-12-29 21:26:35+00:00,11.9,0,3,0
5725,858323,143053.83333333334,6,22,22,22.0,Thursday,6,Dua Lipa,6,2022-12-29 22:09:46+00:00,2022-12-29 22:36:17+00:00,26.516666666666666,0,3,0
5726,1124705,140588.125,8,1,1,1.0,Friday,8,Vishal Dadlani,8,2022-12-30 01:05:26+00:00,2022-12-30 01:36:54+00:00,31.466666666666665,0,4,3
5727,938386,156397.66666666666,6,4,5,4.666666666666667,Friday,6,Fall Out Boy,6,2022-12-30 04:56:25+00:00,2022-12-30 05:10:29+00:00,14.066666666666666,0,4,3
5728,1956984,150537.23076923078,13,5,6,5.615384615384615,Friday,12,Neeti Mohan,12,2022-12-30 05:48:55+00:00,2022-12-30 06:18:55+00:00,30.0,0,4,2
5729,1853328,123555.2,15,17,18,17.533333333333335,Friday,13,Billie Eilish,13,2022-12-30 17:23:22+00:00,2022-12-30 18:28:53+00:00,65.51666666666667,0,4,2
5730,1470666,183833.25,8,20,21,20.25,Friday,8,Trinidad Cardona,8,2022-12-30 20:33:16+00:00,2022-12-30 21:03:08+00:00,29.866666666666667,0,4,0
5731,2379375,183028.84615384616,13,0,1,0.5384615384615384,Saturday,12,Dua Lipa,13,2022-12-31 00:36:59+00:00,2022-12-31 01:19:04+00:00,42.083333333333336,1,5,2
5732,990619,165103.16666666666,6,4,4,4.0,Saturday,6,Charlie Puth,6,2022-12-31 04:33:44+00:00,2022-12-31 04:49:18+00:00,15.566666666666666,1,5,3
5733,2026402,184218.36363636365,11,6,7,6.2727272727272725,Saturday,7,Jung Kook,11,2022-12-31 06:31:57+00:00,2022-12-31 07:06:15+00:00,34.3,1,5,3
5734,815054,203763.5,4,17,17,17.0,Saturday,4,ATEEZ,4,2022-12-31 17:31:38+00:00,2022-12-31 17:42:52+00:00,11.233333333333333,1,5,0
5735,1368158,195451.14285714287,7,6,6,6.0,Sunday,7,Rauw Alejandro,7,2023-01-01 06:35:56+00:00,2023-01-01 06:56:57+00:00,21.016666666666666,1,6,3
5736,441535,88307.0,5,18,19,18.2,Sunday,4,BTS,5,2023-01-01 18:53:11+00:00,2023-01-01 19:23:20+00:00,30.15,1,6,0
5737,1839255,183925.5,10,20,21,20.1,Sunday,5,J Balvin,10,2023-01-01 20:12:32+00:00,2023-01-01 21:05:13+00:00,52.68333333333333,1,6,0
5738,1015565,145080.7142857143,7,5,5,5.0,Monday,7,Vishal-Shekhar,7,2023-01-02 05:26:08+00:00,2023-01-02 05:41:21+00:00,15.216666666666667,0,0,3
5739,2160828,196438.9090909091,11,16,17,16.363636363636363,Monday,8,BTS,11,2023-01-02 16:14:47+00:00,2023-01-02 17:29:01+00:00,74.23333333333333,0,0,2
5740,275759,137879.5,2,19,19,19.0,Monday,2,Billie Eilish,2,2023-01-02 19:14:42+00:00,2023-01-02 19:28:27+00:00,13.75,0,0,0
5741,821080,205270.0,4,20,20,20.0,Monday,4,Sia,4,2023-01-02 20:42:10+00:00,2023-01-02 20:52:27+00:00,10.283333333333333,0,0,0
5742,1945325,129688.33333333333,15,23,23,23.0,Monday,13,NCT 127,15,2023-01-02 23:20:30+00:00,2023-01-02 23:57:16+00:00,36.766666666666666,0,0,2
5743,631359,157839.75,4,0,1,0.5,Tuesday,4,AleXa,4,2023-01-03 00:53:20+00:00,2023-01-03 01:02:40+00:00,9.333333333333334,0,1,3
5744,954484,159080.66666666666,6,20,21,20.333333333333332,Tuesday,3,RM,6,2023-01-03 20:44:32+00:00,2023-01-03 21:16:59+00:00,32.45,0,1,0
5745,465929,232964.5,2,19,20,19.5,Wednesday,2,BTS,2,2023-01-04 19:57:10+00:00,2023-01-04 20:00:49+00:00,3.65,0,2,0
5746,1190967,108269.72727272728,11,20,21,20.636363636363637,Wednesday,9,MONSTA X,11,2023-01-04 20:48:48+00:00,2023-01-04 21:11:53+00:00,23.083333333333332,0,2,0
5747,754355,150871.0,5,0,1,0.4,Thursday,4,Agust D,5,2023-01-05 00:48:57+00:00,2023-01-05 01:03:51+00:00,14.9,0,3,3
5748,398391,199195.5,2,4,4,4.0,Thursday,2,Agust D,2,2023-01-05 04:21:58+00:00,2023-01-05 04:25:20+00:00,3.3666666666666667,0,3,3
